id_cliente,mes,idade,profissao,salario_anual,num_contas,num_cartoes,juros_emprestimo,num_emprestimos,dias_atraso,num_pagamentos_atrasados,num_verificacoes_credito,mix_credito,divida_total,taxa_uso_credito,idade_historico_credito,investimento_mensal,comportamento_pagamento,saldo_final_mes,score_credito,emprestimo_carro,emprestimo_casa,emprestimo_pessoal,emprestimo_credito,emprestimo_estudantil
21474,1,45.0,gerente_midia,35235.18,8.0,9.0,15.0,3.0,32.0,15.0,8.0,Ruim,2388.85,39.80165387932032,193.0,27.70443764336608,alto_gasto_pagamento_alto,473.43674364952096,Poor,1,0,0,0,1
21474,2,45.0,gerente_midia,35235.18,8.0,9.0,15.0,3.0,32.0,12.0,8.0,Ruim,2388.85,33.72517270578985,194.0,27.70443764336608,alto_gasto_pagamento_medio,426.5288762836802,Poor,1,0,0,0,1
21474,3,45.0,gerente_midia,35235.18,8.0,9.0,15.0,3.0,32.0,15.0,8.0,Ruim,2388.85,32.55421324213942,195.0,27.70443764336608,baixo_gasto_pagamento_medio,279.295120898348,Poor,1,0,0,0,1
21474,4,45.0,gerente_midia,35235.18,8.0,9.0,15.0,3.0,29.0,18.0,8.0,Ruim,2388.85,25.1234467115952,196.0,27.70443764336608,alto_gasto_pagamento_medio,401.4393911251243,Poor,1,0,0,0,1
21474,5,45.0,gerente_midia,35235.18,8.0,9.0,15.0,3.0,37.0,15.0,8.0,Ruim,2388.85,37.003875074882544,197.0,27.70443764336608,alto_gasto_pagamento_baixos,342.8528023634502,Poor,1,0,0,0,1
21474,6,45.0,gerente_midia,35235.18,8.0,9.0,15.0,3.0,32.0,18.0,8.0,Ruim,2388.85,27.26111322756913,198.0,27.70443764336608,baixo_gasto_pagamento_baixo,247.1070282877541,Standard,1,0,0,0,1
21474,7,45.0,gerente_midia,35235.18,8.0,9.0,15.0,3.0,34.0,12.0,8.0,Ruim,2388.85,33.637871493945454,199.0,27.70443764336608,alto_gasto_pagamento_baixos,409.9742597567332,Poor,1,0,0,0,1
21474,8,46.0,gerente_midia,35235.18,8.0,9.0,15.0,3.0,32.0,15.0,8.0,Ruim,2388.85,26.39973895037282,200.0,27.70443764336608,baixo_gasto_pagamento_alto,301.923148673354,Standard,1,0,0,0,1
37877,1,45.0,gerente_midia,66881.2,3.0,5.0,17.0,2.0,22.0,20.0,4.0,Normal,240.6,28.324672755387816,162.0,82.03513296728373,alto_gasto_pagamento_medio,642.509971678387,Standard,0,1,0,0,0
37877,2,45.0,gerente_midia,66881.2,3.0,5.0,17.0,2.0,22.0,20.0,4.0,Normal,240.6,27.73587388436495,162.0,82.03513296728373,baixo_gasto_pagamento_baixo,309.7347893252939,Standard,0,1,0,0,0
37877,3,45.0,gerente_midia,66881.2,3.0,5.0,17.0,2.0,17.0,20.0,4.0,Normal,240.6,36.73434666325743,163.0,82.03513296728373,alto_gasto_pagamento_medio,663.8827933099399,Standard,0,1,0,0,0
37877,4,45.0,gerente_midia,66881.2,3.0,5.0,17.0,2.0,20.0,20.0,4.0,Normal,240.6,26.366439146028814,164.0,82.03513296728373,alto_gasto_pagamento_medio,644.1437830282492,Standard,0,1,0,0,0
37877,5,45.0,gerente_midia,66881.2,3.0,5.0,17.0,2.0,20.0,23.0,4.0,Normal,240.6,30.36903368323697,165.0,82.03513296728373,alto_gasto_pagamento_medio,698.5142402685907,Standard,0,1,0,0,0
37877,6,45.0,gerente_midia,66881.2,3.0,5.0,17.0,2.0,22.0,20.0,4.0,Normal,240.6,38.64293852532944,166.0,82.03513296728373,baixo_gasto_pagamento_baixo,288.1841530789725,Standard,0,1,0,0,0
37877,7,45.0,gerente_midia,66881.2,3.0,5.0,17.0,2.0,25.0,23.0,4.0,Normal,240.6,29.383191871972443,167.0,82.03513296728373,alto_gasto_pagamento_baixos,438.0321551409048,Standard,0,1,0,0,0
37877,8,45.0,gerente_midia,66881.2,3.0,5.0,17.0,2.0,22.0,19.0,4.0,Normal,240.6,37.29561773434513,168.0,82.03513296728373,baixo_gasto_pagamento_baixo,29.253620091706352,Standard,0,1,0,0,0
17807,1,41.0,contador,14535.105,1.0,7.0,3.0,2.0,15.0,10.0,0.0,Bom,70.66,29.61473581253821,301.0,24.39069863314045,baixo_gasto_pagamento_medio,330.9114433694228,Good,0,0,0,1,0
17807,2,41.0,contador,14535.105,1.0,7.0,3.0,2.0,15.0,11.0,0.0,Bom,70.66,35.149849756830555,302.0,24.39069863314045,baixo_gasto_pagamento_baixo,360.6102216770721,Standard,0,0,0,1,0
17807,3,41.0,contador,14535.105,1.0,7.0,3.0,2.0,13.0,13.0,0.0,Bom,70.66,24.08037923894505,303.0,24.39069863314045,baixo_gasto_pagamento_medio,285.2664100440313,Good,0,0,0,1,0
17807,4,41.0,contador,14535.105,1.0,7.0,3.0,2.0,19.0,11.0,0.0,Bom,70.66,29.05591883976686,304.0,24.39069863314045,baixo_gasto_pagamento_baixo,307.84658205950933,Good,0,0,0,1,0
17807,5,41.0,contador,14535.105,1.0,7.0,3.0,2.0,15.0,14.0,0.0,Bom,70.66,34.31197576455407,305.0,24.39069863314045,baixo_gasto_pagamento_baixo,325.5777816679004,Good,0,0,0,1,0
17807,6,41.0,contador,14535.105,1.0,7.0,3.0,2.0,15.0,8.0,2.0,Bom,70.66,39.478970771445496,306.0,24.39069863314045,alto_gasto_pagamento_baixos,293.08251037151814,Good,0,0,0,1,0
17807,7,41.0,contador,14535.105,1.0,7.0,3.0,2.0,20.0,11.0,2.0,Bom,70.66,34.40424082664944,307.0,24.39069863314045,baixo_gasto_pagamento_medio,343.607164979767,Good,0,0,0,1,0
17807,8,41.0,contador,14535.105,1.0,7.0,3.0,2.0,18.0,11.0,2.0,Bom,70.66,29.533130768720603,308.0,24.39069863314045,baixo_gasto_pagamento_baixo,242.2519459849761,Good,0,0,0,1,0
50206,1,17.0,gerente_midia,10119.76,10.0,6.0,31.0,4.0,50.0,23.0,11.0,Ruim,1388.38,32.93609629707282,182.0,15.071939654452311,baixo_gasto_pagamento_baixo,266.24154719932864,Poor,0,1,0,0,1
50206,2,17.0,gerente_midia,10119.76,10.0,6.0,31.0,4.0,53.0,20.0,11.0,Ruim,1388.38,27.12321246850984,182.0,15.071939654452311,alto_gasto_pagamento_baixos,315.9173767600566,Poor,0,1,0,0,1
50206,3,17.0,gerente_midia,10119.76,10.0,6.0,31.0,4.0,53.0,23.0,11.0,Ruim,1388.38,34.658942417084425,183.0,15.071939654452311,alto_gasto_pagamento_baixos,299.6347149303044,Poor,0,1,0,0,1
50206,4,17.0,gerente_midia,10119.76,10.0,6.0,31.0,4.0,53.0,23.0,11.0,Ruim,1388.38,33.546318517709395,184.0,15.071939654452311,baixo_gasto_pagamento_baixo,327.3009687011947,Poor,0,1,0,0,1
50206,5,17.0,gerente_midia,10119.76,10.0,6.0,31.0,4.0,53.0,23.0,11.0,Ruim,1388.38,38.44366424180094,185.0,15.071939654452311,alto_gasto_pagamento_medio,322.71948875634183,Poor,0,1,0,0,1
50206,6,17.0,gerente_midia,10119.76,10.0,6.0,31.0,4.0,53.0,22.0,11.0,Ruim,1388.38,29.05254689543768,186.0,15.071939654452311,baixo_gasto_pagamento_medio,292.26254186784195,Poor,0,1,0,0,1
50206,7,17.0,gerente_midia,10119.76,10.0,6.0,31.0,4.0,57.0,23.0,11.0,Ruim,1388.38,28.114543409869967,187.0,15.071939654452311,baixo_gasto_pagamento_medio,271.4466431588839,Poor,0,1,0,0,1
50206,8,17.0,gerente_midia,10119.76,10.0,6.0,31.0,4.0,53.0,23.0,13.0,Ruim,1388.38,35.456321833610566,188.0,15.071939654452311,alto_gasto_pagamento_baixos,300.6934587099946,Poor,0,1,0,0,1
42878,1,35.0,medico,19787.4,6.0,6.0,22.0,6.0,25.0,15.0,12.0,Ruim,3099.57,33.119216118256034,69.0,11.531694829566968,alto_gasto_pagamento_alto,279.7679850830461,Standard,1,1,1,1,0
42878,2,35.0,medico,19787.4,6.0,6.0,22.0,6.0,25.0,15.0,13.0,Ruim,3099.57,31.29717057162217,70.0,11.531694829566968,baixo_gasto_pagamento_baixo,218.71744412755027,Standard,1,1,1,1,0
42878,3,35.0,medico,19787.4,6.0,6.0,22.0,6.0,25.0,15.0,13.0,Ruim,3099.57,23.946881117698847,71.0,11.531694829566968,baixo_gasto_pagamento_baixo,247.27172269313223,Standard,1,1,1,1,0
42878,4,35.0,medico,19787.4,6.0,6.0,22.0,6.0,27.0,12.0,13.0,Ruim,3099.57,26.68449418076039,72.0,11.531694829566968,baixo_gasto_pagamento_alto,241.4537809411848,Standard,1,1,1,1,0
42878,5,35.0,medico,19787.4,6.0,6.0,22.0,6.0,20.0,15.0,13.0,Ruim,3099.57,21.856144476155013,73.0,11.531694829566968,baixo_gasto_pagamento_baixo,250.2183894305416,Standard,1,1,1,1,0
42878,6,35.0,medico,19787.4,6.0,6.0,22.0,6.0,25.0,18.0,13.0,Ruim,3099.57,36.956238306612576,74.0,11.531694829566968,baixo_gasto_pagamento_medio,294.0467530864788,Standard,1,1,1,1,0
42878,7,35.0,medico,19787.4,6.0,6.0,22.0,6.0,25.0,15.0,13.0,Ruim,3099.57,37.43617520674553,75.0,11.531694829566968,baixo_gasto_pagamento_baixo,234.53479955506512,Standard,1,1,1,1,0
42878,8,35.0,medico,19787.4,6.0,6.0,22.0,6.0,25.0,15.0,13.0,Ruim,3099.57,38.84721834188464,76.0,11.531694829566968,baixo_gasto_pagamento_baixo,237.01668044971595,Standard,1,1,1,1,0
48981,1,38.0,jornalista,16893.44,6.0,9.0,25.0,3.0,57.0,14.0,11.0,Normal,1397.24,27.56739420554028,173.0,25.047270722362185,alto_gasto_pagamento_medio,337.57613735706354,Poor,0,1,0,0,1
48981,2,38.0,jornalista,16893.44,6.0,9.0,25.0,3.0,57.0,14.0,11.0,Normal,1397.24,32.59379881431078,174.0,25.047270722362185,baixo_gasto_pagamento_baixo,323.3775765632028,Poor,0,1,0,0,1
48981,3,38.0,jornalista,16893.44,6.0,9.0,25.0,3.0,57.0,14.0,11.0,Normal,1397.24,35.799259572582706,175.0,25.047270722362185,alto_gasto_pagamento_baixos,338.3652832074645,Poor,0,1,0,0,1
48981,4,38.0,jornalista,16893.44,6.0,9.0,25.0,3.0,57.0,17.0,11.0,Normal,1397.24,27.48875610234449,176.0,25.047270722362185,baixo_gasto_pagamento_medio,353.0195687320871,Poor,0,1,0,0,1
48981,5,38.0,jornalista,16893.44,6.0,9.0,25.0,3.0,57.0,14.0,11.0,Normal,1397.24,25.36225897873178,177.0,25.047270722362185,baixo_gasto_pagamento_medio,314.9803777647391,Poor,0,1,0,0,1
48981,6,38.0,jornalista,16893.44,6.0,9.0,25.0,3.0,57.0,14.0,11.0,Normal,1397.24,27.33073116996473,178.0,25.047270722362185,alto_gasto_pagamento_medio,327.2126330170846,Poor,0,1,0,0,1
48981,7,38.0,jornalista,16893.44,6.0,9.0,25.0,3.0,57.0,14.0,14.0,Normal,1397.24,34.7895817174114,179.0,25.047270722362185,baixo_gasto_pagamento_baixo,208.7301850055723,Standard,0,1,0,0,1
48981,8,38.0,jornalista,16893.44,6.0,9.0,25.0,3.0,57.0,16.0,14.0,Normal,1397.24,25.40437292753915,180.0,25.047270722362185,baixo_gasto_pagamento_baixo,347.2487701509886,Poor,0,1,0,0,1
27570,1,18.0,advogado,21791.905,2.0,3.0,9.0,1.0,7.0,5.0,1.0,Bom,166.25,28.25670703879745,238.0,54.19166082406265,baixo_gasto_pagamento_baixo,298.2661281268884,Good,0,0,0,0,0
27570,2,18.0,advogado,21791.905,2.0,3.0,9.0,1.0,4.0,8.0,1.0,Bom,166.25,30.92810054159052,239.0,54.19166082406265,baixo_gasto_pagamento_baixo,367.46386563466905,Standard,0,0,0,0,0
27570,3,18.0,advogado,21791.905,2.0,3.0,9.0,1.0,7.0,5.0,1.0,Bom,166.25,33.322355174673675,240.0,54.19166082406265,baixo_gasto_pagamento_medio,355.4479971776377,Good,0,0,0,0,0
27570,4,18.0,advogado,21791.905,2.0,3.0,9.0,1.0,7.0,5.0,1.0,Bom,166.25,25.513802582533145,241.0,54.19166082406265,alto_gasto_pagamento_baixos,381.4513826279857,Good,0,0,0,0,0
27570,5,18.0,advogado,21791.905,2.0,3.0,9.0,1.0,7.0,5.0,1.0,Bom,166.25,34.88656587813667,242.0,54.19166082406265,baixo_gasto_pagamento_baixo,307.07752539974456,Good,0,0,0,0,0
27570,6,19.0,advogado,21791.905,2.0,3.0,9.0,1.0,3.0,8.0,1.0,Bom,166.25,36.56520299501074,243.0,54.19166082406265,baixo_gasto_pagamento_baixo,319.3072452800951,Good,0,0,0,0,0
27570,7,19.0,advogado,21791.905,2.0,3.0,9.0,1.0,7.0,5.0,1.0,Bom,166.25,37.93633424465189,244.0,54.19166082406265,baixo_gasto_pagamento_medio,344.1443846826528,Good,0,0,0,0,0
27570,8,19.0,advogado,21791.905,2.0,3.0,9.0,1.0,7.0,3.0,1.0,Bom,166.25,29.23381071523275,245.0,54.19166082406265,alto_gasto_pagamento_medio,365.5477018764278,Good,0,0,0,0,0
32611,1,18.0,cientista,77854.26,3.0,4.0,11.0,2.0,5.0,11.0,0.0,Bom,1220.31,41.06292587236185,263.0,70.19411964127184,alto_gasto_pagamento_baixos,449.4237250320076,Good,0,0,1,0,1
32611,2,18.0,cientista,77854.26,3.0,4.0,11.0,2.0,9.0,14.0,0.0,Bom,1220.31,33.10401703977096,264.0,70.19411964127184,alto_gasto_pagamento_alto,718.2836576712683,Good,0,0,1,0,1
32611,3,18.0,cientista,77854.26,3.0,4.0,11.0,2.0,5.0,11.0,0.0,Bom,1220.31,30.82528892905038,265.0,70.19411964127184,baixo_gasto_pagamento_baixo,78.52455037951654,Standard,0,0,1,0,1
32611,4,18.0,cientista,77854.26,3.0,4.0,11.0,2.0,5.0,11.0,0.0,Bom,1220.31,28.832397328810057,266.0,70.19411964127184,baixo_gasto_pagamento_medio,582.0814541569968,Standard,0,0,1,0,1
32611,5,19.0,cientista,77854.26,3.0,4.0,11.0,2.0,5.0,13.0,0.0,Bom,1220.31,29.923677816090613,267.0,70.19411964127184,alto_gasto_pagamento_medio,545.6380330080938,Standard,0,0,1,0,1
32611,6,19.0,cientista,77854.26,3.0,4.0,11.0,2.0,9.0,11.0,0.0,Bom,1220.31,28.868795187227573,268.0,70.19411964127184,baixo_gasto_pagamento_baixo,645.0765506275695,Standard,0,0,1,0,1
32611,7,19.0,cientista,77854.26,3.0,4.0,11.0,2.0,5.0,11.0,0.0,Bom,1220.31,24.21969099324223,269.0,70.19411964127184,baixo_gasto_pagamento_baixo,526.5496413805454,Standard,0,0,1,0,1
32611,8,19.0,cientista,77854.26,3.0,4.0,11.0,2.0,5.0,11.0,0.0,Bom,1220.31,32.963908120541504,270.0,70.19411964127184,baixo_gasto_pagamento_medio,245.5867026811312,Standard,0,0,1,0,1
15286,1,39.0,gerente_midia,99802.48,4.0,3.0,17.0,4.0,14.0,15.0,0.0,Normal,248.48,41.65059927030021,304.0,98.37946570923746,alto_gasto_pagamento_alto,656.4458072563189,Standard,0,1,0,0,0
15286,2,39.0,gerente_midia,99802.48,4.0,3.0,17.0,4.0,17.0,12.0,0.0,Normal,248.48,34.886821175352715,305.0,98.37946570923746,baixo_gasto_pagamento_baixo,51.79231052596651,Standard,0,1,0,0,0
15286,3,39.0,gerente_midia,99802.48,4.0,3.0,17.0,4.0,17.0,15.0,0.0,Normal,248.48,36.54870697940991,306.0,98.37946570923746,alto_gasto_pagamento_medio,140.37896655613417,Standard,0,1,0,0,0
15286,4,39.0,gerente_midia,99802.48,4.0,3.0,17.0,4.0,17.0,15.0,0.0,Normal,248.48,39.12954642533997,307.0,98.37946570923746,baixo_gasto_pagamento_medio,547.0785559686044,Poor,0,1,0,0,0
15286,5,39.0,gerente_midia,99802.48,4.0,3.0,17.0,4.0,17.0,15.0,0.0,Normal,248.48,40.21594036289157,308.0,98.37946570923746,baixo_gasto_pagamento_medio,265.19848926750063,Poor,0,1,0,0,0
15286,6,39.0,gerente_midia,99802.48,4.0,3.0,17.0,4.0,17.0,16.0,0.0,Normal,248.48,30.757549037518984,309.0,98.37946570923746,alto_gasto_pagamento_medio,560.8959908773046,Poor,0,1,0,0,0
15286,7,39.0,gerente_midia,99802.48,4.0,3.0,17.0,4.0,20.0,15.0,0.0,Normal,248.48,28.169430448690907,310.0,98.37946570923746,alto_gasto_pagamento_medio,711.2004362133017,Poor,0,1,0,0,0
15286,8,39.0,gerente_midia,99802.48,4.0,3.0,17.0,4.0,17.0,15.0,0.0,Normal,248.48,39.34672057128259,311.0,98.37946570923746,baixo_gasto_pagamento_medio,354.56479194802614,Standard,0,1,0,0,0
49023,1,55.0,engenheiro,108491.28,4.0,5.0,6.0,3.0,28.0,17.0,2.0,Normal,973.25,38.250625688951885,231.0,168.05543527395466,alto_gasto_pagamento_alto,720.2110260890961,Standard,0,0,0,1,0
49023,2,55.0,engenheiro,108491.28,4.0,5.0,6.0,3.0,28.0,17.0,2.0,Normal,973.25,26.7056968251475,232.0,168.05543527395466,alto_gasto_pagamento_medio,583.8403659541441,Standard,0,0,0,1,0
49023,3,55.0,engenheiro,108491.28,4.0,5.0,6.0,3.0,28.0,17.0,2.0,Normal,973.25,27.282136271811662,233.0,168.05543527395466,baixo_gasto_pagamento_baixo,227.5104597121601,Standard,0,0,0,1,0
49023,4,55.0,engenheiro,108491.28,4.0,5.0,6.0,3.0,28.0,17.0,2.0,Normal,973.25,35.96933131244858,234.0,168.05543527395466,alto_gasto_pagamento_alto,689.9961706549852,Standard,0,0,0,1,0
49023,5,55.0,engenheiro,108491.28,4.0,5.0,6.0,3.0,28.0,18.0,2.0,Normal,973.25,25.24838017609213,235.0,168.05543527395466,alto_gasto_pagamento_alto,704.5600576918945,Standard,0,0,0,1,0
49023,6,55.0,engenheiro,108491.28,4.0,5.0,6.0,3.0,28.0,18.0,2.0,Normal,973.25,32.06291067769309,236.0,168.05543527395466,baixo_gasto_pagamento_medio,661.2976712257389,Standard,0,0,0,1,0
49023,7,55.0,engenheiro,108491.28,4.0,5.0,6.0,3.0,28.0,17.0,2.0,Normal,973.25,38.24695054177813,237.0,168.05543527395466,baixo_gasto_pagamento_medio,46.19603924770195,Good,0,0,0,1,0
49023,8,55.0,engenheiro,108491.28,4.0,5.0,6.0,3.0,28.0,17.0,5.0,Normal,973.25,37.93563325889285,238.0,168.05543527395466,alto_gasto_pagamento_alto,760.764866877476,Good,0,0,0,1,0
50650,1,38.0,desenvolvedor,14021.57,9.0,10.0,21.0,6.0,30.0,15.0,6.0,Ruim,3889.88,33.1769090071357,100.0,16.157716121330406,alto_gasto_pagamento_medio,290.2746986616803,Standard,0,1,1,1,0
50650,2,38.0,desenvolvedor,14021.57,9.0,10.0,21.0,6.0,30.0,12.0,6.0,Ruim,3889.88,32.44435749200843,101.0,16.157716121330406,baixo_gasto_pagamento_baixo,290.45043536449737,Standard,0,1,1,1,0
50650,3,38.0,desenvolvedor,14021.57,9.0,10.0,21.0,6.0,30.0,15.0,6.0,Ruim,3889.88,27.21748712090537,102.0,16.157716121330406,baixo_gasto_pagamento_baixo,260.5051323704006,Standard,0,1,1,1,0
50650,4,38.0,desenvolvedor,14021.57,9.0,10.0,21.0,6.0,30.0,17.0,6.0,Ruim,3889.88,35.89564960985907,103.0,16.157716121330406,baixo_gasto_pagamento_baixo,323.79262990143366,Standard,0,1,1,1,0
50650,5,38.0,desenvolvedor,14021.57,9.0,10.0,21.0,6.0,30.0,15.0,6.0,Ruim,3889.88,30.74400686174637,104.0,16.157716121330406,baixo_gasto_pagamento_alto,271.85157561834234,Standard,0,1,1,1,0
50650,6,38.0,desenvolvedor,14021.57,9.0,10.0,21.0,6.0,25.0,15.0,6.0,Ruim,3889.88,23.43232786533624,105.0,16.157716121330406,baixo_gasto_pagamento_alto,266.2933542272168,Standard,0,1,1,1,0
50650,7,39.0,desenvolvedor,14021.57,9.0,10.0,21.0,6.0,30.0,15.0,6.0,Ruim,3889.88,39.258888130572736,106.0,16.157716121330406,baixo_gasto_pagamento_baixo,273.82758506484697,Standard,0,1,1,1,0
50650,8,39.0,desenvolvedor,14021.57,9.0,10.0,21.0,6.0,30.0,17.0,11.0,Ruim,3889.88,33.21698210883901,107.0,16.157716121330406,baixo_gasto_pagamento_medio,284.3025448271729,Standard,0,1,1,1,0
3216,1,44.0,musico,76391.48,1.0,4.0,10.0,2.0,27.0,5.0,4.0,Bom,614.83,25.732895973632303,290.0,151.70773788950189,baixo_gasto_pagamento_alto,625.0698745744038,Poor,1,0,1,0,0
3216,2,44.0,musico,76391.48,1.0,4.0,10.0,2.0,27.0,5.0,4.0,Bom,614.83,28.52809880622393,291.0,151.70773788950189,alto_gasto_pagamento_medio,649.3962627474315,Poor,1,0,1,0,0
3216,3,44.0,musico,76391.48,1.0,4.0,10.0,2.0,27.0,5.0,4.0,Bom,614.83,36.19774492366724,292.0,151.70773788950189,alto_gasto_pagamento_alto,672.1776877417226,Standard,1,0,1,0,0
3216,4,44.0,musico,76391.48,1.0,4.0,10.0,2.0,26.0,5.0,4.0,Bom,614.83,29.468357695094085,293.0,151.70773788950189,baixo_gasto_pagamento_medio,706.199682416875,Poor,1,0,1,0,0
3216,5,44.0,musico,76391.48,1.0,4.0,10.0,2.0,27.0,5.0,4.0,Bom,614.83,29.56278623785036,294.0,151.70773788950189,baixo_gasto_pagamento_medio,578.1932193383958,Poor,1,0,1,0,0
3216,6,44.0,musico,76391.48,1.0,4.0,10.0,2.0,27.0,5.0,4.0,Bom,614.83,35.447979527152775,295.0,151.70773788950189,baixo_gasto_pagamento_medio,310.3753777618432,Poor,1,0,1,0,0
3216,7,44.0,musico,76391.48,1.0,4.0,10.0,2.0,27.0,5.0,4.0,Bom,614.83,41.128324059989545,296.0,151.70773788950189,baixo_gasto_pagamento_medio,609.8112472041568,Poor,1,0,1,0,0
3216,8,45.0,musico,76391.48,1.0,4.0,10.0,2.0,27.0,5.0,4.0,Bom,614.83,24.81403246426904,297.0,151.70773788950189,baixo_gasto_pagamento_baixo,76.49729762726531,Standard,1,0,1,0,0
29087,1,18.0,arquiteto,13486.615,8.0,6.0,8.0,2.0,10.0,10.0,1.0,Bom,45.37,30.592302477605774,221.0,20.89452930891895,alto_gasto_pagamento_medio,314.76926737862755,Good,0,0,0,0,0
29087,2,18.0,arquiteto,13486.615,8.0,6.0,8.0,2.0,8.0,9.0,1.0,Bom,45.37,36.21590291400023,222.0,20.89452930891895,baixo_gasto_pagamento_baixo,270.11433064029114,Good,0,0,0,0,0
29087,3,18.0,arquiteto,13486.615,8.0,6.0,8.0,2.0,8.0,8.0,1.0,Bom,45.37,27.74006529728355,223.0,20.89452930891895,baixo_gasto_pagamento_baixo,262.4617934897992,Standard,0,0,0,0,0
29087,4,18.0,arquiteto,13486.615,8.0,6.0,8.0,2.0,8.0,10.0,1.0,Bom,45.37,27.409439944045523,224.0,20.89452930891895,alto_gasto_pagamento_alto,302.484732032778,Good,0,0,0,0,0
29087,5,18.0,arquiteto,13486.615,8.0,6.0,8.0,2.0,5.0,12.0,1.0,Bom,45.37,24.33429934127113,225.0,20.89452930891895,alto_gasto_pagamento_medio,298.5329088040773,Good,0,0,0,0,0
29087,6,19.0,arquiteto,13486.615,8.0,6.0,8.0,2.0,9.0,10.0,1.0,Bom,45.37,37.83464039660658,226.0,20.89452930891895,baixo_gasto_pagamento_medio,333.15997655362685,Good,0,0,0,0,0
29087,7,19.0,arquiteto,13486.615,8.0,6.0,8.0,2.0,8.0,10.0,1.0,Bom,45.37,31.523447895784955,227.0,20.89452930891895,baixo_gasto_pagamento_medio,286.8669310817354,Good,0,0,0,0,0
29087,8,19.0,arquiteto,13486.615,8.0,6.0,8.0,2.0,8.0,10.0,1.0,Bom,45.37,29.006632986135774,228.0,20.89452930891895,baixo_gasto_pagamento_medio,278.0736338890677,Good,0,0,0,0,0
30520,1,53.0,desenvolvedor,34800.96,0.0,5.0,10.0,3.0,3.0,7.0,4.0,Bom,344.4,38.74542727819411,327.0,39.05794865388919,baixo_gasto_pagamento_baixo,222.1378876510784,Good,0,1,0,0,0
30520,2,53.0,desenvolvedor,34800.96,0.0,5.0,10.0,3.0,3.0,7.0,4.0,Bom,344.4,24.60704947036128,328.0,39.05794865388919,alto_gasto_pagamento_medio,335.5987013145287,Good,0,1,0,0,0
30520,3,53.0,desenvolvedor,34800.96,0.0,5.0,10.0,3.0,3.0,7.0,4.0,Bom,344.4,34.126568455831595,329.0,39.05794865388919,baixo_gasto_pagamento_baixo,389.51229568161386,Good,0,1,0,0,0
30520,4,54.0,desenvolvedor,34800.96,0.0,5.0,10.0,3.0,3.0,7.0,4.0,Bom,344.4,33.086228479445694,330.0,39.05794865388919,alto_gasto_pagamento_baixos,312.60862193576645,Standard,0,1,0,0,0
30520,5,54.0,desenvolvedor,34800.96,0.0,5.0,10.0,3.0,3.0,10.0,4.0,Bom,344.4,29.480479474751487,331.0,39.05794865388919,baixo_gasto_pagamento_baixo,316.26935692886934,Standard,0,1,0,0,0
30520,6,54.0,desenvolvedor,34800.96,0.0,5.0,10.0,3.0,7.0,7.0,4.0,Bom,344.4,35.78544170146316,332.0,39.05794865388919,baixo_gasto_pagamento_baixo,198.6025168414849,Standard,0,1,0,0,0
30520,7,54.0,desenvolvedor,34800.96,0.0,5.0,10.0,3.0,3.0,7.0,4.0,Bom,344.4,29.08222006033689,333.0,39.05794865388919,baixo_gasto_pagamento_baixo,254.85180408113152,Standard,0,1,0,0,0
30520,8,54.0,desenvolvedor,34800.96,0.0,5.0,10.0,3.0,3.0,7.0,4.0,Bom,344.4,37.08569552497279,334.0,39.05794865388919,baixo_gasto_pagamento_baixo,336.07853639755825,Standard,0,1,0,0,0
33530,1,16.0,mecanico,35603.8,6.0,6.0,30.0,7.0,53.0,17.0,10.0,Ruim,4041.44,39.47240661220451,14.0,64.24415267187203,alto_gasto_pagamento_medio,338.10968780496563,Standard,1,1,1,0,0
33530,2,16.0,mecanico,35603.8,6.0,6.0,30.0,7.0,48.0,17.0,10.0,Ruim,4041.44,26.42023754993364,15.0,64.24415267187203,alto_gasto_pagamento_medio,329.00417097380995,Standard,1,1,1,0,0
33530,3,16.0,mecanico,35603.8,6.0,6.0,30.0,7.0,52.0,17.0,10.0,Ruim,4041.44,39.58000051601332,16.0,64.24415267187203,alto_gasto_pagamento_medio,342.98060792142536,Standard,1,1,1,0,0
33530,4,17.0,mecanico,35603.8,6.0,6.0,30.0,7.0,48.0,17.0,12.0,Ruim,4041.44,27.717888436467945,17.0,64.24415267187203,alto_gasto_pagamento_medio,298.76712979045897,Standard,1,1,1,0,0
33530,5,17.0,mecanico,35603.8,6.0,6.0,30.0,7.0,48.0,19.0,12.0,Ruim,4041.44,28.958430336951714,18.0,64.24415267187203,alto_gasto_pagamento_medio,329.73417249946016,Standard,1,1,1,0,0
33530,6,17.0,mecanico,35603.8,6.0,6.0,30.0,7.0,48.0,17.0,12.0,Ruim,4041.44,34.24560324667612,19.0,64.24415267187203,baixo_gasto_pagamento_baixo,248.48770983402613,Standard,1,1,1,0,0
33530,7,17.0,mecanico,35603.8,6.0,6.0,30.0,7.0,51.0,17.0,12.0,Ruim,4041.44,29.92090896201848,20.0,64.24415267187203,baixo_gasto_pagamento_alto,227.23824160084408,Standard,1,1,1,0,0
33530,8,17.0,mecanico,35603.8,6.0,6.0,30.0,7.0,48.0,17.0,12.0,Ruim,4041.44,27.74470473417845,21.0,64.24415267187203,baixo_gasto_pagamento_alto,295.17293782020124,Standard,1,1,1,0,0
19600,1,42.0,desenvolvedor,32414.26,7.0,5.0,20.0,2.0,9.0,19.0,5.0,Normal,695.61,32.205509625855896,158.0,40.56260592549478,alto_gasto_pagamento_alto,412.56219079327536,Standard,0,1,0,1,0
